id,name,violence
163,ACCEDE00163,0
164,ACCEDE00164,0
165,ACCEDE00165,0
166,ACCEDE00166,0
167,ACCEDE00167,0
168,ACCEDE00168,0
169,ACCEDE00169,0
170,ACCEDE00170,0
171,ACCEDE00171,0
172,ACCEDE00172,0
173,ACCEDE00173,0
174,ACCEDE00174,0
175,ACCEDE00175,0
176,ACCEDE00176,0
177,ACCEDE00177,0
178,ACCEDE00178,0
179,ACCEDE00179,0
180,ACCEDE00180,0
181,ACCEDE00181,0
182,ACCEDE00182,0
183,ACCEDE00183,0
184,ACCEDE00184,0
185,ACCEDE00185,0
186,ACCEDE00186,0
187,ACCEDE00187,0
188,ACCEDE00188,0
189,ACCEDE00189,0
190,ACCEDE00190,0
191,ACCEDE00191,0
192,ACCEDE00192,0
193,ACCEDE00193,0
194,ACCEDE00194,0
195,ACCEDE00195,0
196,ACCEDE00196,0
197,ACCEDE00197,0
198,ACCEDE00198,0
199,ACCEDE00199,0
200,ACCEDE00200,0
201,ACCEDE00201,0
202,ACCEDE00202,0
203,ACCEDE00203,0
204,ACCEDE00204,0
205,ACCEDE00205,0
206,ACCEDE00206,0
207,ACCEDE00207,0
208,ACCEDE00208,0
209,ACCEDE00209,0
210,ACCEDE00210,0
211,ACCEDE00211,0
212,ACCEDE00212,0
213,ACCEDE00213,0
214,ACCEDE00214,0
215,ACCEDE00215,0
216,ACCEDE00216,0
217,ACCEDE00217,0
218,ACCEDE00218,0
219,ACCEDE00219,0
220,ACCEDE00220,0
221,ACCEDE00221,0
222,ACCEDE00222,0
223,ACCEDE00223,0
224,ACCEDE00224,0
225,ACCEDE00225,0
226,ACCEDE00226,0
227,ACCEDE00227,0
228,ACCEDE00228,0
229,ACCEDE00229,0
230,ACCEDE00230,0
231,ACCEDE00231,0
232,ACCEDE00232,0
233,ACCEDE00233,0
234,ACCEDE00234,0
235,ACCEDE00235,0
236,ACCEDE00236,0
237,ACCEDE00237,0
238,ACCEDE00238,0
239,ACCEDE00239,0
240,ACCEDE00240,0
241,ACCEDE00241,0
242,ACCEDE00242,0
243,ACCEDE00243,0
244,ACCEDE00244,0
245,ACCEDE00245,0
246,ACCEDE00246,0
247,ACCEDE00247,0
248,ACCEDE00248,0
249,ACCEDE00249,0
250,ACCEDE00250,0
251,ACCEDE00251,0
252,ACCEDE00252,0
253,ACCEDE00253,0
254,ACCEDE00254,0
255,ACCEDE00255,0
256,ACCEDE00256,0
257,ACCEDE00257,0
258,ACCEDE00258,0
259,ACCEDE00259,0
260,ACCEDE00260,0
261,ACCEDE00261,0
262,ACCEDE00262,0
263,ACCEDE00263,0
264,ACCEDE00264,0
265,ACCEDE00265,0
266,ACCEDE00266,0
267,ACCEDE00267,0
268,ACCEDE00268,0
269,ACCEDE00269,0
270,ACCEDE00270,0
271,ACCEDE00271,0
272,ACCEDE00272,0
273,ACCEDE00273,0
274,ACCEDE00274,0
275,ACCEDE00275,0
276,ACCEDE00276,0
277,ACCEDE00277,0
278,ACCEDE00278,0
279,ACCEDE00279,0
280,ACCEDE00280,0
281,ACCEDE00281,0
282,ACCEDE00282,0
283,ACCEDE00283,0
284,ACCEDE00284,0
285,ACCEDE00285,0
286,ACCEDE00286,0
287,ACCEDE00287,0
288,ACCEDE00288,0
289,ACCEDE00289,0
290,ACCEDE00290,0
291,ACCEDE00291,0
292,ACCEDE00292,0
293,ACCEDE00293,0
294,ACCEDE00294,0
295,ACCEDE00295,0
296,ACCEDE00296,0
297,ACCEDE00297,0
298,ACCEDE00298,0
299,ACCEDE00299,0
300,ACCEDE00300,0
301,ACCEDE00301,0
302,ACCEDE00302,0
303,ACCEDE00303,0
304,ACCEDE00304,0
305,ACCEDE00305,0
306,ACCEDE00306,0
307,ACCEDE00307,0
308,ACCEDE00308,0
309,ACCEDE00309,0
310,ACCEDE00310,0
311,ACCEDE00311,0
312,ACCEDE00312,0
313,ACCEDE00313,0
314,ACCEDE00314,0
315,ACCEDE00315,0
316,ACCEDE00316,0
317,ACCEDE00317,0
318,ACCEDE00318,0
319,ACCEDE00319,0
320,ACCEDE00320,0
321,ACCEDE00321,0
322,ACCEDE00322,0
323,ACCEDE00323,0
324,ACCEDE00324,0
325,ACCEDE00325,0
326,ACCEDE00326,0
327,ACCEDE00327,0
328,ACCEDE00328,0
329,ACCEDE00329,0
330,ACCEDE00330,0
331,ACCEDE00331,0
332,ACCEDE00332,0
333,ACCEDE00333,0
334,ACCEDE00334,0
335,ACCEDE00335,0
336,ACCEDE00336,0
337,ACCEDE00337,0
338,ACCEDE00338,0
339,ACCEDE00339,0
340,ACCEDE00340,0
341,ACCEDE00341,0
342,ACCEDE00342,0
343,ACCEDE00343,0
344,ACCEDE00344,0
345,ACCEDE00345,0
346,ACCEDE00346,0
347,ACCEDE00347,0
348,ACCEDE00348,0
349,ACCEDE00349,0
350,ACCEDE00350,0
351,ACCEDE00351,0
352,ACCEDE00352,0
353,ACCEDE00353,0
354,ACCEDE00354,0
355,ACCEDE00355,0
356,ACCEDE00356,0
357,ACCEDE00357,0
358,ACCEDE00358,0
359,ACCEDE00359,0
360,ACCEDE00360,0
361,ACCEDE00361,0
362,ACCEDE00362,0
363,ACCEDE00363,0
364,ACCEDE00364,0
365,ACCEDE00365,0
366,ACCEDE00366,0
367,ACCEDE00367,0
368,ACCEDE00368,0
369,ACCEDE00369,0
370,ACCEDE00370,0
371,ACCEDE00371,0
372,ACCEDE00372,0
373,ACCEDE00373,0
374,ACCEDE00374,0
375,ACCEDE00375,0
376,ACCEDE00376,0
377,ACCEDE00377,0
378,ACCEDE00378,0
379,ACCEDE00379,0
380,ACCEDE00380,0
381,ACCEDE00381,0
382,ACCEDE00382,0
383,ACCEDE00383,0
384,ACCEDE00384,0
385,ACCEDE00385,0
386,ACCEDE00386,0
387,ACCEDE00387,0
388,ACCEDE00388,0
389,ACCEDE00389,0
390,ACCEDE00390,0
391,ACCEDE00391,0
392,ACCEDE00392,0
393,ACCEDE00393,0
394,ACCEDE00394,0
395,ACCEDE00395,0
396,ACCEDE00396,0
397,ACCEDE00397,0
398,ACCEDE00398,0
399,ACCEDE00399,0
400,ACCEDE00400,1
401,ACCEDE00401,0
402,ACCEDE00402,0
403,ACCEDE00403,0
404,ACCEDE00404,0
405,ACCEDE00405,0
406,ACCEDE00406,0
407,ACCEDE00407,0
408,ACCEDE00408,0
409,ACCEDE00409,0
410,ACCEDE00410,0
411,ACCEDE00411,0
412,ACCEDE00412,0
413,ACCEDE00413,0
414,ACCEDE00414,0
415,ACCEDE00415,1
416,ACCEDE00416,1
417,ACCEDE00417,0
418,ACCEDE00418,0
419,ACCEDE00419,0
420,ACCEDE00420,0
421,ACCEDE00421,0
422,ACCEDE00422,0
423,ACCEDE00423,0
424,ACCEDE00424,1
425,ACCEDE00425,1
426,ACCEDE00426,1
427,ACCEDE00427,0
428,ACCEDE00428,0
429,ACCEDE00429,0
430,ACCEDE00430,0
431,ACCEDE00431,0
432,ACCEDE00432,0
433,ACCEDE00433,1
434,ACCEDE00434,0
435,ACCEDE00435,0
436,ACCEDE00436,0
437,ACCEDE00437,0
438,ACCEDE00438,0
439,ACCEDE00439,0
440,ACCEDE00440,0
441,ACCEDE00441,0
442,ACCEDE00442,0
443,ACCEDE00443,0
444,ACCEDE00444,0
445,ACCEDE00445,0
446,ACCEDE00446,0
447,ACCEDE00447,0
448,ACCEDE00448,0
449,ACCEDE00449,0
450,ACCEDE00450,0
451,ACCEDE00451,0
452,ACCEDE00452,0
453,ACCEDE00453,0
454,ACCEDE00454,0
455,ACCEDE00455,0
456,ACCEDE00456,0
457,ACCEDE00457,0
458,ACCEDE00458,0
459,ACCEDE00459,0
460,ACCEDE00460,0
461,ACCEDE00461,0
462,ACCEDE00462,0
463,ACCEDE00463,0
464,ACCEDE00464,0
465,ACCEDE00465,0
466,ACCEDE00466,0
467,ACCEDE00467,0
468,ACCEDE00468,0
469,ACCEDE00469,0
470,ACCEDE00470,0
471,ACCEDE00471,0
472,ACCEDE00472,0
473,ACCEDE00473,0
474,ACCEDE00474,0
475,ACCEDE00475,0
476,ACCEDE00476,0
477,ACCEDE00477,0
478,ACCEDE00478,0
479,ACCEDE00479,0
480,ACCEDE00480,0
481,ACCEDE00481,0
482,ACCEDE00482,0
483,ACCEDE00483,0
484,ACCEDE00484,0
485,ACCEDE00485,0
486,ACCEDE00486,0
487,ACCEDE00487,0
488,ACCEDE00488,0
489,ACCEDE00489,0
490,ACCEDE00490,0
491,ACCEDE00491,0
492,ACCEDE00492,0
493,ACCEDE00493,0
494,ACCEDE00494,0
495,ACCEDE00495,0
496,ACCEDE00496,0
497,ACCEDE00497,0
498,ACCEDE00498,0
499,ACCEDE00499,0
500,ACCEDE00500,0
501,ACCEDE00501,0
502,ACCEDE00502,0
503,ACCEDE00503,0
504,ACCEDE00504,0
505,ACCEDE00505,0
506,ACCEDE00506,0
507,ACCEDE00507,0
508,ACCEDE00508,0
509,ACCEDE00509,0
510,ACCEDE00510,0
511,ACCEDE00511,1
512,ACCEDE00512,0
513,ACCEDE00513,0
514,ACCEDE00514,0
515,ACCEDE00515,0
516,ACCEDE00516,0
517,ACCEDE00517,0
518,ACCEDE00518,0
519,ACCEDE00519,0
520,ACCEDE00520,0
521,ACCEDE00521,0
522,ACCEDE00522,0
523,ACCEDE00523,0
524,ACCEDE00524,0
525,ACCEDE00525,0
526,ACCEDE00526,0
527,ACCEDE00527,0
528,ACCEDE00528,0
529,ACCEDE00529,0
530,ACCEDE00530,0
531,ACCEDE00531,0
532,ACCEDE00532,0
533,ACCEDE00533,0
534,ACCEDE00534,0
535,ACCEDE00535,0
536,ACCEDE00536,0
537,ACCEDE00537,0
538,ACCEDE00538,0
539,ACCEDE00539,0
540,ACCEDE00540,0
541,ACCEDE00541,0
542,ACCEDE00542,0
543,ACCEDE00543,0
544,ACCEDE00544,0
545,ACCEDE00545,0
546,ACCEDE00546,0
547,ACCEDE00547,0
548,ACCEDE00548,0
549,ACCEDE00549,0
550,ACCEDE00550,0
551,ACCEDE00551,0
552,ACCEDE00552,0
553,ACCEDE00553,0
554,ACCEDE00554,0
555,ACCEDE00555,0
556,ACCEDE00556,0
557,ACCEDE00557,0
558,ACCEDE00558,0
559,ACCEDE00559,0
560,ACCEDE00560,0
561,ACCEDE00561,0
562,ACCEDE00562,0
563,ACCEDE00563,0
564,ACCEDE00564,0
565,ACCEDE00565,0
566,ACCEDE00566,0
567,ACCEDE00567,0
568,ACCEDE00568,0
569,ACCEDE00569,0
570,ACCEDE00570,0
571,ACCEDE00571,0
572,ACCEDE00572,0
573,ACCEDE00573,0
574,ACCEDE00574,1
575,ACCEDE00575,0
576,ACCEDE00576,0
577,ACCEDE00577,0
578,ACCEDE00578,0
579,ACCEDE00579,0
580,ACCEDE00580,0
581,ACCEDE00581,0
582,ACCEDE00582,0
583,ACCEDE00583,0
584,ACCEDE00584,0
585,ACCEDE00585,0
586,ACCEDE00586,0
587,ACCEDE00587,0
588,ACCEDE00588,0
589,ACCEDE00589,0
590,ACCEDE00590,0
591,ACCEDE00591,0
592,ACCEDE00592,0
593,ACCEDE00593,0
594,ACCEDE00594,0
595,ACCEDE00595,0
596,ACCEDE00596,0
597,ACCEDE00597,0
598,ACCEDE00598,0
599,ACCEDE00599,0
600,ACCEDE00600,0
601,ACCEDE00601,0
602,ACCEDE00602,0
603,ACCEDE00603,0
604,ACCEDE00604,0
605,ACCEDE00605,0
606,ACCEDE00606,0
607,ACCEDE00607,0
608,ACCEDE00608,0
609,ACCEDE00609,0
610,ACCEDE00610,0
611,ACCEDE00611,0
612,ACCEDE00612,0
613,ACCEDE00613,0
614,ACCEDE00614,0
615,ACCEDE00615,0
616,ACCEDE00616,0
617,ACCEDE00617,0
618,ACCEDE00618,0
619,ACCEDE00619,0
620,ACCEDE00620,0
621,ACCEDE00621,0
622,ACCEDE00622,0
623,ACCEDE00623,0
624,ACCEDE00624,0
625,ACCEDE00625,0
626,ACCEDE00626,0
627,ACCEDE00627,0
628,ACCEDE00628,0
629,ACCEDE00629,0
630,ACCEDE00630,0
631,ACCEDE00631,0
632,ACCEDE00632,0
633,ACCEDE00633,0
634,ACCEDE00634,0
635,ACCEDE00635,0
636,ACCEDE00636,0
637,ACCEDE00637,0
638,ACCEDE00638,0
639,ACCEDE00639,0
640,ACCEDE00640,0
641,ACCEDE00641,0
642,ACCEDE00642,0
643,ACCEDE00643,0
644,ACCEDE00644,0
645,ACCEDE00645,0
646,ACCEDE00646,0
647,ACCEDE00647,0
648,ACCEDE00648,0
649,ACCEDE00649,0
650,ACCEDE00650,0
651,ACCEDE00651,0
652,ACCEDE00652,0
653,ACCEDE00653,0
654,ACCEDE00654,0
655,ACCEDE00655,0
656,ACCEDE00656,0
657,ACCEDE00657,0
658,ACCEDE00658,0
659,ACCEDE00659,0
660,ACCEDE00660,0
661,ACCEDE00661,0
662,ACCEDE00662,0
663,ACCEDE00663,1
664,ACCEDE00664,0
665,ACCEDE00665,0
666,ACCEDE00666,0
667,ACCEDE00667,0
668,ACCEDE00668,0
669,ACCEDE00669,0
670,ACCEDE00670,0
671,ACCEDE00671,0
672,ACCEDE00672,0
673,ACCEDE00673,0
674,ACCEDE00674,0
675,ACCEDE00675,0
676,ACCEDE00676,0
677,ACCEDE00677,0
678,ACCEDE00678,0
679,ACCEDE00679,0
680,ACCEDE00680,0
681,ACCEDE00681,0
682,ACCEDE00682,0
683,ACCEDE00683,0
684,ACCEDE00684,0
685,ACCEDE00685,0
686,ACCEDE00686,0
687,ACCEDE00687,0
688,ACCEDE00688,0
689,ACCEDE00689,0
690,ACCEDE00690,0
691,ACCEDE00691,0
692,ACCEDE00692,0
693,ACCEDE00693,0
694,ACCEDE00694,0
695,ACCEDE00695,0
696,ACCEDE00696,0
697,ACCEDE00697,0
698,ACCEDE00698,0
699,ACCEDE00699,0
700,ACCEDE00700,0
701,ACCEDE00701,0
702,ACCEDE00702,0
703,ACCEDE00703,0
704,ACCEDE00704,0
705,ACCEDE00705,0
706,ACCEDE00706,0
707,ACCEDE00707,0
708,ACCEDE00708,0
709,ACCEDE00709,1
710,ACCEDE00710,0
711,ACCEDE00711,0
712,ACCEDE00712,0
713,ACCEDE00713,0
714,ACCEDE00714,0
715,ACCEDE00715,0
716,ACCEDE00716,0
717,ACCEDE00717,0
718,ACCEDE00718,0
719,ACCEDE00719,0
720,ACCEDE00720,0
721,ACCEDE00721,0
722,ACCEDE00722,0
723,ACCEDE00723,0
724,ACCEDE00724,0
725,ACCEDE00725,0
726,ACCEDE00726,0
727,ACCEDE00727,0
728,ACCEDE00728,0
729,ACCEDE00729,0
730,ACCEDE00730,0
731,ACCEDE00731,0
732,ACCEDE00732,0
733,ACCEDE00733,0
734,ACCEDE00734,0
735,ACCEDE00735,0
736,ACCEDE00736,0
737,ACCEDE00737,0
738,ACCEDE00738,1
739,ACCEDE00739,1
740,ACCEDE00740,1
741,ACCEDE00741,1
742,ACCEDE00742,0
743,ACCEDE00743,0
744,ACCEDE00744,0
745,ACCEDE00745,0
746,ACCEDE00746,0
747,ACCEDE00747,0
748,ACCEDE00748,0
749,ACCEDE00749,0
750,ACCEDE00750,0
751,ACCEDE00751,0
752,ACCEDE00752,0
753,ACCEDE00753,0
754,ACCEDE00754,0
755,ACCEDE00755,0
756,ACCEDE00756,0
757,ACCEDE00757,0
758,ACCEDE00758,0
759,ACCEDE00759,0
760,ACCEDE00760,0
761,ACCEDE00761,0
762,ACCEDE00762,0
763,ACCEDE00763,0
764,ACCEDE00764,0
765,ACCEDE00765,0
766,ACCEDE00766,0
767,ACCEDE00767,0
768,ACCEDE00768,0
769,ACCEDE00769,0
770,ACCEDE00770,0
771,ACCEDE00771,0
772,ACCEDE00772,0
773,ACCEDE00773,0
774,ACCEDE00774,0
775,ACCEDE00775,0
776,ACCEDE00776,0
777,ACCEDE00777,0
778,ACCEDE00778,0
779,ACCEDE00779,0
780,ACCEDE00780,0
781,ACCEDE00781,0
782,ACCEDE00782,0
783,ACCEDE00783,0
784,ACCEDE00784,0
785,ACCEDE00785,0
786,ACCEDE00786,0
787,ACCEDE00787,0
788,ACCEDE00788,0
789,ACCEDE00789,0
790,ACCEDE00790,0
791,ACCEDE00791,0
792,ACCEDE00792,0
793,ACCEDE00793,0
794,ACCEDE00794,0
795,ACCEDE00795,0
796,ACCEDE00796,0
797,ACCEDE00797,0
798,ACCEDE00798,0
799,ACCEDE00799,0
800,ACCEDE00800,0
801,ACCEDE00801,0
802,ACCEDE00802,0
803,ACCEDE00803,0
804,ACCEDE00804,0
805,ACCEDE00805,0
806,ACCEDE00806,0
807,ACCEDE00807,0
808,ACCEDE00808,0
809,ACCEDE00809,0
810,ACCEDE00810,0
811,ACCEDE00811,0
812,ACCEDE00812,0
813,ACCEDE00813,0
814,ACCEDE00814,0
815,ACCEDE00815,0
816,ACCEDE00816,0
817,ACCEDE00817,0
818,ACCEDE00818,0
819,ACCEDE00819,0
820,ACCEDE00820,0
821,ACCEDE00821,0
822,ACCEDE00822,0
823,ACCEDE00823,0
824,ACCEDE00824,0
825,ACCEDE00825,0
826,ACCEDE00826,0
827,ACCEDE00827,0
828,ACCEDE00828,0
829,ACCEDE00829,0
830,ACCEDE00830,0
831,ACCEDE00831,0
832,ACCEDE00832,0
833,ACCEDE00833,0
834,ACCEDE00834,0
835,ACCEDE00835,0
836,ACCEDE00836,0
837,ACCEDE00837,0
838,ACCEDE00838,0
839,ACCEDE00839,0
840,ACCEDE00840,0
841,ACCEDE00841,0
842,ACCEDE00842,0
843,ACCEDE00843,0
844,ACCEDE00844,0
845,ACCEDE00845,0
846,ACCEDE00846,0
847,ACCEDE00847,0
848,ACCEDE00848,0
849,ACCEDE00849,0
850,ACCEDE00850,0
851,ACCEDE00851,0
852,ACCEDE00852,0
853,ACCEDE00853,0
854,ACCEDE00854,0
855,ACCEDE00855,0
856,ACCEDE00856,0
857,ACCEDE00857,0
858,ACCEDE00858,0
859,ACCEDE00859,0
860,ACCEDE00860,0
861,ACCEDE00861,0
862,ACCEDE00862,0
863,ACCEDE00863,0
864,ACCEDE00864,0
865,ACCEDE00865,0
866,ACCEDE00866,0
867,ACCEDE00867,0
868,ACCEDE00868,0
869,ACCEDE00869,0
870,ACCEDE00870,0
871,ACCEDE00871,0
872,ACCEDE00872,0
873,ACCEDE00873,0
874,ACCEDE00874,0
875,ACCEDE00875,0
876,ACCEDE00876,0
877,ACCEDE00877,0
878,ACCEDE00878,0
879,ACCEDE00879,0
880,ACCEDE00880,0
881,ACCEDE00881,0
882,ACCEDE00882,0
883,ACCEDE00883,0
884,ACCEDE00884,0
885,ACCEDE00885,0
886,ACCEDE00886,0
887,ACCEDE00887,0
888,ACCEDE00888,0
889,ACCEDE00889,0
890,ACCEDE00890,0
891,ACCEDE00891,1
892,ACCEDE00892,0
893,ACCEDE00893,0
894,ACCEDE00894,0
895,ACCEDE00895,1
896,ACCEDE00896,0
897,ACCEDE00897,0
898,ACCEDE00898,0
899,ACCEDE00899,0
900,ACCEDE00900,0
901,ACCEDE00901,0
902,ACCEDE00902,0
903,ACCEDE00903,0
904,ACCEDE00904,0
905,ACCEDE00905,0
906,ACCEDE00906,0
907,ACCEDE00907,0
908,ACCEDE00908,0
909,ACCEDE00909,0
910,ACCEDE00910,0
911,ACCEDE00911,0
912,ACCEDE00912,1
913,ACCEDE00913,0
914,ACCEDE00914,0
915,ACCEDE00915,0
916,ACCEDE00916,0
917,ACCEDE00917,0
918,ACCEDE00918,0
919,ACCEDE00919,0
920,ACCEDE00920,0
921,ACCEDE00921,0
922,ACCEDE00922,0
923,ACCEDE00923,0
924,ACCEDE00924,1
925,ACCEDE00925,0
926,ACCEDE00926,0
927,ACCEDE00927,0
928,ACCEDE00928,0
929,ACCEDE00929,0
930,ACCEDE00930,0
931,ACCEDE00931,0
932,ACCEDE00932,0
933,ACCEDE00933,0
934,ACCEDE00934,0
935,ACCEDE00935,0
936,ACCEDE00936,0
937,ACCEDE00937,0
938,ACCEDE00938,0
939,ACCEDE00939,1
940,ACCEDE00940,0
941,ACCEDE00941,0
942,ACCEDE00942,0
943,ACCEDE00943,0
944,ACCEDE00944,0
945,ACCEDE00945,0
946,ACCEDE00946,0
947,ACCEDE00947,0
948,ACCEDE00948,0
949,ACCEDE00949,0
950,ACCEDE00950,0
951,ACCEDE00951,0
952,ACCEDE00952,0
953,ACCEDE00953,0
954,ACCEDE00954,0
955,ACCEDE00955,0
956,ACCEDE00956,0
957,ACCEDE00957,0
958,ACCEDE00958,0
959,ACCEDE00959,0
960,ACCEDE00960,0
961,ACCEDE00961,0
962,ACCEDE00962,0
963,ACCEDE00963,0
964,ACCEDE00964,0
965,ACCEDE00965,0
966,ACCEDE00966,0
967,ACCEDE00967,0
968,ACCEDE00968,0
969,ACCEDE00969,0
970,ACCEDE00970,0
971,ACCEDE00971,0
972,ACCEDE00972,0
973,ACCEDE00973,0
974,ACCEDE00974,1
975,ACCEDE00975,0
976,ACCEDE00976,0
977,ACCEDE00977,0
978,ACCEDE00978,0
979,ACCEDE00979,0
980,ACCEDE00980,0
981,ACCEDE00981,0
982,ACCEDE00982,0
983,ACCEDE00983,0
984,ACCEDE00984,0
985,ACCEDE00985,0
986,ACCEDE00986,0
987,ACCEDE00987,0
988,ACCEDE00988,0
989,ACCEDE00989,0
990,ACCEDE00990,0
991,ACCEDE00991,0
992,ACCEDE00992,0
993,ACCEDE00993,0
994,ACCEDE00994,1
995,ACCEDE00995,0
996,ACCEDE00996,0
997,ACCEDE00997,0
998,ACCEDE00998,0
999,ACCEDE00999,0
1000,ACCEDE01000,0
1001,ACCEDE01001,0
1002,ACCEDE01002,0
1003,ACCEDE01003,1
1004,ACCEDE01004,0
1005,ACCEDE01005,0
1006,ACCEDE01006,0
1007,ACCEDE01007,0
1008,ACCEDE01008,0
1009,ACCEDE01009,0
1010,ACCEDE01010,0
1011,ACCEDE01011,1
1012,ACCEDE01012,0
1013,ACCEDE01013,0
1014,ACCEDE01014,0
1015,ACCEDE01015,0
1016,ACCEDE01016,0
1017,ACCEDE01017,0
1018,ACCEDE01018,0
1019,ACCEDE01019,0
1020,ACCEDE01020,0
1021,ACCEDE01021,0
1022,ACCEDE01022,0
1023,ACCEDE01023,0
1024,ACCEDE01024,0
1025,ACCEDE01025,0
1026,ACCEDE01026,0
1027,ACCEDE01027,0
1028,ACCEDE01028,0
1029,ACCEDE01029,0
1030,ACCEDE01030,0
1031,ACCEDE01031,0
1032,ACCEDE01032,0
1033,ACCEDE01033,0
1034,ACCEDE01034,0
1035,ACCEDE01035,1
1036,ACCEDE01036,1
1037,ACCEDE01037,1
1038,ACCEDE01038,0
1039,ACCEDE01039,1
1040,ACCEDE01040,0
1041,ACCEDE01041,0
1042,ACCEDE01042,0
1043,ACCEDE01043,0
1044,ACCEDE01044,0
1045,ACCEDE01045,0
1046,ACCEDE01046,1
1047,ACCEDE01047,1
1048,ACCEDE01048,0
1049,ACCEDE01049,0
1050,ACCEDE01050,1
1051,ACCEDE01051,1
1052,ACCEDE01052,1
1053,ACCEDE01053,1
1054,ACCEDE01054,1
1055,ACCEDE01055,0
1056,ACCEDE01056,0
1057,ACCEDE01057,0
1058,ACCEDE01058,0
1059,ACCEDE01059,0
1060,ACCEDE01060,0
1061,ACCEDE01061,0
1062,ACCEDE01062,0
1063,ACCEDE01063,0
1064,ACCEDE01064,0
1065,ACCEDE01065,0
1066,ACCEDE01066,0
1067,ACCEDE01067,0
1068,ACCEDE01068,0
1069,ACCEDE01069,0
